AK,-20
AK,-11
AK,-1
AK,-7
AK,-16
AK,-9
AK,-2
AK,-6
AK,-7
AK,-10
AK,-5
AK,7
AK,0
AK,0
AK,3
AK,-7
AK,-13
AK,4
AK,10
AK,-9
AK,-14
AK,-2
AK,-5
AK,0
AK,-11
AK,0
AK,57
AK,-10
AK,-14
AK,-13
AK,-11
AK,-7
AK,-8
AK,1
AK,-3
AK,2
AK,1
AK,-1
AK,-17
AK,-7
AK,-4
AK,-6
AK,-16
AK,0
AK,33
AK,36
AK,-3
AK,37
AK,13
AK,-14
AK,-10
AK,-13
AK,-5
AK,-11
AK,-23
AK,4
AK,-22
AK,-9
AK,7
AK,-11
AK,89
AK,35
AK,11
AK,116
AK,-1
AK,-13
AK,-9
AK,-9
AK,-8
AK,-8
AK,12
AK,-9
AK,109
AK,-14
AK,-7
AK,-5
AK,-8
AK,-14
AK,-13
AK,-12
AK,8
AK,2
AK,4
AK,-8
AK,70
AK,-7
AK,-3
AK,22
AK,-6
AK,-9
AK,-15
AK,-12
AK,-3
AK,-9
AK,16
AK,16
AK,0
AK,0
AK,3
AK,-6
AK,-5
AK,-7
AK,-7
AK,-13
AK,1
AK,-2
AK,12
AK,15
AK,-5
AK,-8
AK,-14
AK,-10
AK,0
AK,-6
AK,-19
AK,14
AK,-5
AK,-8
AK,2
AK,-6
AK,-6
AK,50
AK,35
AK,9
AK,70
AK,33
AK,56
AK,39
AK,-9
AK,-1
AK,22
AK,9
AK,2
AK,-16
AK,-9
AK,-17
AK,-7
AK,6
AK,4
AK,-4
AK,-11
AK,33
AK,25
AK,27
AK,56
AK,29
AK,7
AK,2
AK,304
AK,0
AK,44
AK,26
AK,-2
AK,5
AK,-7
AK,1
AK,-9
AK,-7
AK,70
AK,-11
AK,-9
AK,-20
AK,0
AK,1
AK,-15
AK,-2
AK,-14
AK,17
AK,14
AK,-1
AK,3
AK,-13
AK,-4
AK,-10
AK,-20
AK,-7
AK,-7
AK,-10
AK,-19
AK,-16
AK,-2
AK,-30
AK,-12
AK,-4
AK,-14
AK,-7
AK,0
AK,-2
AK,-11
AK,0
AK,0
AK,7
AK,-21
AK,-18
AK,-22
AK,-14
AK,-18
AK,1
AK,-15
AK,-9
AK,-15
AK,-5
AK,-18
AK,-9
AK,-10
AK,0
AK,-2
AK,-8
AK,-14
AK,33
AK,-13
AK,-10
AK,-10
AK,-5
AK,26
AK,-2
AK,-10
AK,-4
AK,-4
AK,-7
AK,-1
AK,-8
AK,-13
AK,-8
AK,-17
AK,-10
AK,-20
AK,-6
AK,-16
AK,-3
AK,-10
AK,-7
AK,-9
AK,24
AK,-8
AK,-5
AK,-13
AK,-3
AK,-10
AK,-6
AK,-2
AK,5
AK,8
AK,-20
AK,-12
AK,-15
AK,-3
AK,-4
AK,-4
AK,-15
AK,-2
AK,-5
AK,0
AK,-9
AK,-11
AK,-4
AK,0
AK,6
AK,-3
AK,-13
AK,-7
AK,-18
AK,-9
AK,-1
AK,-8
AK,-9
AK,-5
AK,-14
AK,-18
AK,-11
AK,-22
AK,-15
AK,-21
AK,-11
AK,-2
AK,-3
AK,-19
AK,-5
AK,-8
AK,2
AK,0
AK,-10
AK,28
AK,25
AK,27
AK,19
AK,-10
AK,0
AK,-3
AK,-12
AK,-6
AK,8
AK,-7
AK,-7
AK,-2
AK,-7
AK,-18
AK,-11
AK,-2
AK,-5
AK,-6
AK,-8
AK,-11
AK,-5
AK,-5
AK,-8
AK,-5
AK,-9
AK,-10
AK,-10
AK,-10
AK,-14
AK,-7
AK,-7
AK,-3
AK,-5
AK,-8
AK,-5
AK,-5
AK,1
AK,10
AK,46
AK,4
AK,-13
AK,-4
AK,-4
AK,-1
AK,2
AK,-17
AK,31
AK,-7
AK,-3
AK,-11
AK,-1
AK,-14
AK,-9
AK,1
AK,-7
AK,13
AK,-2
AK,-3
AK,-23
AK,-2
AK,-16
AK,-10
AK,-17
AK,-10
AK,-19
AK,-7
AK,-17
AK,12
AK,12
AK,19
AK,1
AK,-10
AK,-7
AK,-11
AK,-5
AK,3
AK,-8
AK,0
AK,-2
AK,-7
AK,-16
AK,16
AK,3
AK,-6
AK,-6
AK,-13
AK,-21
AK,2
AK,-7
AK,-12
AK,2
AK,-2
AK,5
AK,-6
AK,-2
AK,1
AK,-6
AK,-5
AK,-2
AK,-17
AK,-5
AK,-12
AK,-1
AK,-4
AK,-12
AK,-7
AK,-14
AK,-12
AK,-18
AK,-15
AK,-4
AK,8
AK,-5
AK,-5
AK,-5
AK,-7
AK,0
AK,0
AK,-2
AK,-5
AK,-2
AK,-8
AK,-14
AK,-9
AK,-4
AK,-7
AK,-6
AK,-12
AK,-9
AK,0
AK,-3
AK,-12
AK,-15
AK,-10
AK,-7
AK,-5
AK,-16
AK,-6
AK,-3
AK,4
AK,10
AK,1
AK,-23
AK,-15
AK,-15
AK,-18
AK,-15
AK,-9
AK,-10
AK,-2
AK,-5
AK,-15
AK,-6
AK,-18
AK,-3
AK,-12
AK,-7
AK,-2
AK,-6
AK,1
AK,-3
AK,-6
AK,-4
AK,-12
AK,5
AK,56
