AK,4
AK,-13
AK,5
AK,-7
AK,-6
AK,-5
AK,-4
AK,-4
AK,-5
AK,-2
AK,-4
AK,-11
AK,-16
AK,-12
AK,-3
AK,-17
AK,-4
AK,-8
AK,-3
AK,-12
AK,0
AK,-12
AK,-13
AK,2
AK,-14
AK,-2
AK,-6
AK,-19
AK,-21
AK,-12
AK,-8
AK,-8
AK,-12
AK,-11
AK,-6
AK,-11
AK,-9
AK,-10
AK,-4
AK,-7
AK,-11
AK,-10
AK,-4
AK,-11
AK,-8
AK,11
AK,-15
AK,-6
AK,-5
AK,-10
AK,-8
AK,-9
AK,-8
AK,-3
AK,-8
AK,8
AK,-16
AK,-12
AK,-8
AK,-7
AK,-7
AK,-8
AK,0
AK,-9
AK,-16
AK,-2
AK,-15
AK,-4
AK,-10
AK,-9
AK,-11
AK,-10
AK,-10
AK,-7
AK,-10
AK,-6
AK,-28
AK,-19
AK,-10
AK,-2
AK,5
AK,0
AK,1
AK,-10
AK,-12
AK,2
AK,4
AK,1
AK,-5
AK,-15
AK,15
AK,5
AK,-10
AK,-6
AK,-15
AK,-5
AK,-14
AK,-5
AK,-18
AK,-8
AK,-10
AK,-8
AK,12
AK,-7
AK,13
AK,-16
AK,32
AK,11
AK,1
AK,3
AK,-10
AK,8
AK,-8
AK,-6
AK,-15
AK,-29
AK,-17
AK,11
AK,30
AK,27
AK,4
AK,-6
AK,-12
AK,-10
AK,0
AK,-19
AK,188
AK,127
AK,158
AK,138
AK,157
AK,143
AK,143
AK,136
AK,149
AK,131
AK,9
AK,30
AK,59
AK,60
AK,-11
AK,5
AK,-9
AK,3
AK,-6
AK,6
AK,5
AK,-7
AK,-14
AK,-11
AK,-5
AK,-2
AK,-4
AK,4
AK,-4
AK,13
AK,-3
AK,8
AK,-4
AK,-7
AK,20
AK,190
AK,-1
AK,-7
AK,-16
AK,-11
AK,-6
AK,-11
AK,-18
AK,-4
AK,-17
AK,11
AK,-9
AK,-8
AK,-21
AK,-5
AK,-8
AK,-4
AK,-3
AK,-5
AK,-2
AK,-3
AK,-13
AK,-2
AK,15
AK,-1
AK,25
AK,17
AK,7
AK,-3
AK,0
AK,-7
AK,-1
AK,-18
AK,-4
AK,-7
AK,360
AK,351
AK,-7
AK,296
AK,2
AK,-20
AK,-3
AK,-13
AK,-9
AK,-21
AK,-18
AK,48
AK,55
AK,-2
AK,31
AK,19
AK,28
AK,42
AK,-15
AK,410
AK,33
AK,3
AK,-8
AK,-6
AK,-2
AK,-23
AK,0
AK,-10
AK,1
AK,-18
AK,-6
AK,-14
AK,-7
AK,-6
